Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
BJ_E2	BJ	482.3122761	26	45	7	1	0	0	C26H45O7N	CHON	Lipid
BJ_E2	BJ	667.3180793	30	52	16	0	0	0	C30H52O16	CHO	Protein
BJ_E2	BJ	663.3345206	30	52	14	2	0	0	C30H52O14N2	CHON	Protein
BJ_E2	BJ	651.3232392	30	52	15	0	0	0	C30H52O15	CHO	Protein
BJ_E2	BJ	587.3436786	30	52	11	0	0	0	C30H52O11	CHO	Protein
BJ_E2	BJ	571.3490046	30	52	10	0	0	0	C30H52O10	CHO	Protein
BJ_E2	BJ	555.3539222	30	52	9	0	0	0	C30H52O9	CHO	Protein
BJ_E2	BJ	539.3591117	30	52	8	0	0	0	C30H52O8	CHO	Lipid
BJ_E2	BJ	523.3639872	30	52	7	0	0	0	C30H52O7	CHO	Lipid
BJ_E2	BJ	441.1006976	15	26	9	2	2	0	C15H26O9N2S2	CHONS	AminoSugar
BJ_E2	BJ	425.1056646	15	26	8	2	2	0	C15H26O8N2S2	CHONS	Protein
BJ_E2	BJ	365.1453	15	26	10	0	0	0	C15H26O10	CHO	AminoSugar
BJ_E2	BJ	365.127473	15	26	8	0	1	0	C15H26O8S	CHOS	Protein
BJ_E2	BJ	361.1616205	15	26	8	2	0	0	C15H26O8N2	CHON	Protein
BJ_E2	BJ	361.1438166	15	26	6	2	1	0	C15H26O6N2S	CHONS	Protein
BJ_E2	BJ	349.1503943	15	26	9	0	0	0	C15H26O9	CHO	AminoSugar
BJ_E2	BJ	349.1326114	15	26	7	0	1	0	C15H26O7S	CHOS	Protein
BJ_E2	BJ	345.1667713	15	26	7	2	0	0	C15H26O7N2	CHON	Protein
BJ_E2	BJ	333.1555034	15	26	8	0	0	0	C15H26O8	CHO	Protein
BJ_E2	BJ	333.1377275	15	26	6	0	1	0	C15H26O6S	CHOS	Protein
BJ_E2	BJ	329.1718518	15	26	6	2	0	0	C15H26O6N2	CHON	Protein
BJ_E2	BJ	317.1606164	15	26	7	0	0	0	C15H26O7	CHO	Protein
BJ_E2	BJ	313.1768433	15	26	5	2	0	0	C15H26O5N2	CHON	Protein
BJ_E2	BJ	301.1656875	15	26	6	0	0	0	C15H26O6	CHO	Protein
BJ_E2	BJ	285.1706838	15	26	5	0	0	0	C15H26O5	CHO	Protein
BJ_E2	BJ	269.1757695	15	26	4	0	0	0	C15H26O4	CHO	Lipid
BJ_E2	BJ	640.406378	34	59	10	1	0	0	C34H59O10N	CHON	Lipid
BJ_E2	BJ	624.4113944	34	59	9	1	0	0	C34H59O9N	CHON	Lipid
BJ_E2	BJ	466.1929019	19	33	12	1	0	0	C19H33O12N	CHON	AminoSugar
BJ_E2	BJ	462.1915009	19	33	8	3	1	0	C19H33O8N3S	CHONS	Protein
BJ_E2	BJ	434.1853606	19	33	8	1	1	0	C19H33O8NS	CHONS	Protein
BJ_E2	BJ	430.219421	19	33	8	3	0	0	C19H33O8N3	CHON	Protein
BJ_E2	BJ	418.2083233	19	33	9	1	0	0	C19H33O9N	CHON	Protein
BJ_E2	BJ	418.1904833	19	33	7	1	1	0	C19H33O7NS	CHONS	Protein
BJ_E2	BJ	402.2133281	19	33	8	1	0	0	C19H33O8N	CHON	Protein
BJ_E2	BJ	402.1954921	19	33	6	1	1	0	C19H33O6NS	CHONS	Protein
BJ_E2	BJ	386.2184022	19	33	7	1	0	0	C19H33O7N	CHON	Protein
BJ_E2	BJ	370.2234757	19	33	6	1	0	0	C19H33O6N	CHON	Protein
BJ_E2	BJ	503.2607745	23	40	10	2	0	0	C23H40O10N2	CHON	Protein
BJ_E2	BJ	487.2661134	23	40	9	2	0	0	C23H40O9N2	CHON	Protein
BJ_E2	BJ	475.2547753	23	40	10	0	0	0	C23H40O10	CHO	Protein
BJ_E2	BJ	471.2712058	23	40	8	2	0	0	C23H40O8N2	CHON	Protein
BJ_E2	BJ	459.2599591	23	40	9	0	0	0	C23H40O9	CHO	Protein
BJ_E2	BJ	455.2763737	23	40	7	2	0	0	C23H40O7N2	CHON	Protein
BJ_E2	BJ	443.2649516	23	40	8	0	0	0	C23H40O8	CHO	Protein
BJ_E2	BJ	427.270094	23	40	7	0	0	0	C23H40O7	CHO	Protein
BJ_E2	BJ	652.2936478	27	47	15	3	0	0	C27H47O15N3	CHON	AminoSugar
BJ_E2	BJ	528.3178115	27	47	9	1	0	0	C27H47O9N	CHON	Protein
BJ_E2	BJ	512.3229672	27	47	8	1	0	0	C27H47O8N	CHON	Lipid
BJ_E2	BJ	569.3693277	31	54	9	0	0	0	C31H54O9	CHO	Lipid
BJ_E2	BJ	550.3313864	31	54	1	1	2	1	C31H54ONS2P	CHONSP	Lipid
BJ_E2	BJ	674.4561654	40	70	1	1	2	1	C40H70ONS2P	CHONSP	Lipid
BJ_E2	BJ	590.3182465	28	49	12	1	0	0	C28H49O12N	CHON	Protein
BJ_E2	BJ	558.3283557	28	49	10	1	0	0	C28H49O10N	CHON	Protein
BJ_E2	BJ	542.333541	28	49	9	1	0	0	C28H49O9N	CHON	Protein
BJ_E2	BJ	526.3384262	28	49	8	1	0	0	C28H49O8N	CHON	Lipid
BJ_E2	BJ	505.2654333	24	42	11	0	0	0	C24H42O11	CHO	Protein
BJ_E2	BJ	489.2704777	24	42	10	0	0	0	C24H42O10	CHO	Protein
BJ_E2	BJ	485.2868049	24	42	8	2	0	0	C24H42O8N2	CHON	Protein
BJ_E2	BJ	473.2756135	24	42	9	0	0	0	C24H42O9	CHO	Protein
BJ_E2	BJ	469.2919639	24	42	7	2	0	0	C24H42O7N2	CHON	Lipid
BJ_E2	BJ	457.2806789	24	42	8	0	0	0	C24H42O8	CHO	Protein
BJ_E2	BJ	441.285714	24	42	7	0	0	0	C24H42O7	CHO	Lipid
BJ_E2	BJ	492.2018974	20	35	9	3	1	0	C20H35O9N3S	CHONS	Protein
BJ_E2	BJ	448.2009084	20	35	8	1	1	0	C20H35O8NS	CHONS	Protein
BJ_E2	BJ	444.2350325	20	35	8	3	0	0	C20H35O8N3	CHON	Protein
BJ_E2	BJ	432.2239877	20	35	9	1	0	0	C20H35O9N	CHON	Protein
BJ_E2	BJ	416.2290641	20	35	8	1	0	0	C20H35O8N	CHON	Protein
BJ_E2	BJ	400.2341886	20	35	7	1	0	0	C20H35O7N	CHON	Protein
BJ_E2	BJ	384.2391833	20	35	6	1	0	0	C20H35O6N	CHON	Protein
BJ_E2	BJ	532.0832017	16	28	11	3	2	1	C16H28O11N3S2P	CHONSP	AminoSugar
BJ_E2	BJ	427.1279565	16	28	11	0	1	0	C16H28O11S	CHOS	AminoSugar
BJ_E2	BJ	411.1331629	16	28	10	0	1	0	C16H28O10S	CHOS	AminoSugar
BJ_E2	BJ	395.1559964	16	28	11	0	0	0	C16H28O11	CHO	AminoSugar
BJ_E2	BJ	395.1382055	16	28	9	0	1	0	C16H28O9S	CHOS	AminoSugar
BJ_E2	BJ	379.1610163	16	28	10	0	0	0	C16H28O10	CHO	AminoSugar
BJ_E2	BJ	375.1772244	16	28	8	2	0	0	C16H28O8N2	CHON	Protein
BJ_E2	BJ	372.133811	16	28	1	3	2	1	C16H28ON3S2P	CHONSP	Lipid
BJ_E2	BJ	363.1660607	16	28	9	0	0	0	C16H28O9	CHO	AminoSugar
BJ_E2	BJ	363.1482698	16	28	7	0	1	0	C16H28O7S	CHOS	Protein
BJ_E2	BJ	359.1823862	16	28	7	2	0	0	C16H28O7N2	CHON	Protein
BJ_E2	BJ	347.1712048	16	28	8	0	0	0	C16H28O8	CHO	Protein
BJ_E2	BJ	347.1533788	16	28	6	0	1	0	C16H28O6S	CHOS	Protein
BJ_E2	BJ	343.1874767	16	28	6	2	0	0	C16H28O6N2	CHON	Protein
BJ_E2	BJ	331.1762536	16	28	7	0	0	0	C16H28O7	CHO	Protein
BJ_E2	BJ	327.19246	16	28	5	2	0	0	C16H28O5N2	CHON	Protein
BJ_E2	BJ	315.1812974	16	28	6	0	0	0	C16H28O6	CHO	Protein
BJ_E2	BJ	299.1863662	16	28	5	0	0	0	C16H28O5	CHO	Protein
BJ_E2	BJ	414.0644684	12	21	9	3	2	0	C12H21O9N3S2	CHONS	Carb
BJ_E2	BJ	370.0636201	12	21	8	1	2	0	C12H21O8NS2	CHONS	AminoSugar
BJ_E2	BJ	354.0686461	12	21	7	1	2	0	C12H21O7NS2	CHONS	AminoSugar
BJ_E2	BJ	338.0737509	12	21	6	1	2	0	C12H21O6NS2	CHONS	Protein
BJ_E2	BJ	322.0966055	12	21	7	1	1	0	C12H21O7NS	CHONS	AminoSugar
BJ_E2	BJ	306.1016281	12	21	6	1	1	0	C12H21O6NS	CHONS	Protein
BJ_E2	BJ	290.1245649	12	21	7	1	0	0	C12H21O7N	CHON	AminoSugar
BJ_E2	BJ	290.1067519	12	21	5	1	1	0	C12H21O5NS	CHONS	Protein
BJ_E2	BJ	274.1296261	12	21	6	1	0	0	C12H21O6N	CHON	Protein
BJ_E2	BJ	274.1118281	12	21	4	1	1	0	C12H21O4NS	CHONS	Protein
BJ_E2	BJ	258.1346857	12	21	5	1	0	0	C12H21O5N	CHON	Protein
BJ_E2	BJ	242.1397259	12	21	4	1	0	0	C12H21O4N	CHON	Protein
BJ_E2	BJ	269.0158717	8	14	6	0	2	0	C8H14O6S2	CHOS	Carb
BJ_E2	BJ	253.0209539	8	14	5	0	2	0	C8H14O5S2	CHOS	AminoSugar
BJ_E2	BJ	221.0666514	8	14	7	0	0	0	C8H14O7	CHO	Carb
BJ_E2	BJ	221.0488794	8	14	5	0	1	0	C8H14O5S	CHOS	AminoSugar
BJ_E2	BJ	205.071724	8	14	6	0	0	0	C8H14O6	CHO	Carb
BJ_E2	BJ	205.0539911	8	14	4	0	1	0	C8H14O4S	CHOS	Protein
BJ_E2	BJ	189.0768268	8	14	5	0	0	0	C8H14O5	CHO	AminoSugar
BJ_E2	BJ	173.0819449	8	14	4	0	0	0	C8H14O4	CHO	Protein
BJ_E2	BJ	613.3954261	33	58	10	0	0	0	C33H58O10	CHO	Protein
BJ_E2	BJ	549.4160727	33	58	6	0	0	0	C33H58O6	CHO	Lipid
BJ_E2	BJ	556.3491064	29	51	9	1	0	0	C29H51O9N	CHON	Protein
BJ_E2	BJ	519.2810788	25	44	11	0	0	0	C25H44O11	CHO	Protein
BJ_E2	BJ	515.2972217	25	44	9	2	0	0	C25H44O9N2	CHON	Protein
BJ_E2	BJ	503.2861164	25	44	10	0	0	0	C25H44O10	CHO	Protein
BJ_E2	BJ	503.2683775	25	44	8	0	1	0	C25H44O8S	CHOS	Protein
BJ_E2	BJ	499.3026034	25	44	8	2	0	0	C25H44O8N2	CHON	Protein
BJ_E2	BJ	487.2913333	25	44	9	0	0	0	C25H44O9	CHO	Protein
BJ_E2	BJ	471.2963827	25	44	8	0	0	0	C25H44O8	CHO	Protein
BJ_E2	BJ	455.3015296	25	44	7	0	0	0	C25H44O7	CHO	Lipid
BJ_E2	BJ	570.1976755	21	37	13	3	1	0	C21H37O13N3S	CHONS	AminoSugar
BJ_E2	BJ	490.240628	21	37	10	3	0	0	C21H37O10N3	CHON	Protein
BJ_E2	BJ	474.245794	21	37	9	3	0	0	C21H37O9N3	CHON	Protein
BJ_E2	BJ	462.2167258	21	37	8	1	1	0	C21H37O8NS	CHONS	Protein
BJ_E2	BJ	458.2507416	21	37	8	3	0	0	C21H37O8N3	CHON	Protein
BJ_E2	BJ	446.2395639	21	37	9	1	0	0	C21H37O9N	CHON	Protein
BJ_E2	BJ	446.22173	21	37	7	1	1	0	C21H37O7NS	CHONS	Protein
BJ_E2	BJ	430.2445469	21	37	8	1	0	0	C21H37O8N	CHON	Protein
BJ_E2	BJ	414.2497749	21	37	7	1	0	0	C21H37O7N	CHON	Protein
BJ_E2	BJ	398.254912	21	37	6	1	0	0	C21H37O6N	CHON	Lipid
BJ_E2	BJ	547.4365691	34	60	5	0	0	0	C34H60O5	CHO	Lipid
BJ_E2	BJ	409.1715955	17	30	11	0	0	0	C17H30O11	CHO	AminoSugar
BJ_E2	BJ	393.1766937	17	30	10	0	0	0	C17H30O10	CHO	AminoSugar
BJ_E2	BJ	377.1817494	17	30	9	0	0	0	C17H30O9	CHO	Protein
BJ_E2	BJ	373.1980423	17	30	7	2	0	0	C17H30O7N2	CHON	Protein
BJ_E2	BJ	361.1867955	17	30	8	0	0	0	C17H30O8	CHO	Protein
BJ_E2	BJ	357.2030578	17	30	6	2	0	0	C17H30O6N2	CHON	Protein
BJ_E2	BJ	345.1919242	17	30	7	0	0	0	C17H30O7	CHO	Protein
BJ_E2	BJ	341.208152	17	30	5	2	0	0	C17H30O5N2	CHON	Lipid
BJ_E2	BJ	329.1969928	17	30	6	0	0	0	C17H30O6	CHO	Protein
BJ_E2	BJ	313.2020583	17	30	5	0	0	0	C17H30O5	CHO	Lipid
BJ_E2	BJ	602.3366978	30	53	9	1	1	0	C30H53O9NS	CHONS	Protein
BJ_E2	BJ	613.2710638	26	46	16	0	0	0	C26H46O16	CHO	AminoSugar
BJ_E2	BJ	517.3016782	26	46	10	0	0	0	C26H46O10	CHO	Protein
BJ_E2	BJ	517.2838703	26	46	8	0	1	0	C26H46O8S	CHOS	Protein
BJ_E2	BJ	501.3069644	26	46	9	0	0	0	C26H46O9	CHO	Protein
BJ_E2	BJ	485.3118898	26	46	8	0	0	0	C26H46O8	CHO	Protein
BJ_E2	BJ	469.3170718	26	46	7	0	0	0	C26H46O7	CHO	Lipid
BJ_E2	BJ	453.3221273	26	46	6	0	0	0	C26H46O6	CHO	Lipid
BJ_E2	BJ	384.0792097	13	23	8	1	2	0	C13H23O8NS2	CHONS	AminoSugar
BJ_E2	BJ	380.095574	13	23	6	3	2	0	C13H23O6N3S2	CHONS	Protein
BJ_E2	BJ	368.0842759	13	23	7	1	2	0	C13H23O7NS2	CHONS	Protein
BJ_E2	BJ	353.1006333	13	23	9	0	0	1	C13H23O9P	CHOP	AminoSugar
BJ_E2	BJ	320.1351384	13	23	8	1	0	0	C13H23O8N	CHON	AminoSugar
BJ_E2	BJ	320.1172945	13	23	6	1	1	0	C13H23O6NS	CHONS	Protein
BJ_E2	BJ	316.1514574	13	23	6	3	0	0	C13H23O6N3	CHON	Protein
BJ_E2	BJ	300.1564944	13	23	5	3	0	0	C13H23O5N3	CHON	Protein
BJ_E2	BJ	288.1452255	13	23	6	1	0	0	C13H23O6N	CHON	Protein
BJ_E2	BJ	288.1274355	13	23	4	1	1	0	C13H23O4NS	CHONS	Protein
BJ_E2	BJ	272.1503324	13	23	5	1	0	0	C13H23O5N	CHON	Protein
BJ_E2	BJ	256.1553739	13	23	4	1	0	0	C13H23O4N	CHON	Protein
BJ_E2	BJ	641.4091146	35	62	8	0	1	0	C35H62O8S	CHOS	Lipid
BJ_E2	BJ	561.4524124	35	62	5	0	0	0	C35H62O5	CHO	Lipid
BJ_E2	BJ	492.2272523	22	39	9	1	1	0	C22H39O9NS	CHONS	Protein
BJ_E2	BJ	488.2612816	22	39	9	3	0	0	C22H39O9N3	CHON	Protein
BJ_E2	BJ	472.2663942	22	39	8	3	0	0	C22H39O8N3	CHON	Protein
BJ_E2	BJ	460.2552467	22	39	9	1	0	0	C22H39O9N	CHON	Protein
BJ_E2	BJ	444.2603124	22	39	8	1	0	0	C22H39O8N	CHON	Protein
BJ_E2	BJ	444.2424664	22	39	6	1	1	0	C22H39O6NS	CHONS	Lipid
BJ_E2	BJ	428.265567	22	39	7	1	0	0	C22H39O7N	CHON	Protein
BJ_E2	BJ	412.2705226	22	39	6	1	0	0	C22H39O6N	CHON	Lipid
BJ_E2	BJ	409.2445953	22	39	1	2	1	1	C22H39ON2SP	CHONSP	Lipid
BJ_E2	BJ	671.4374206	36	64	11	0	0	0	C36H64O11	CHO	Protein
BJ_E2	BJ	655.2931069	27	48	16	2	0	0	C27H48O16N2	CHON	AminoSugar
BJ_E2	BJ	579.3022334	27	48	13	0	0	0	C27H48O13	CHO	Protein
BJ_E2	BJ	563.3071812	27	48	12	0	0	0	C27H48O12	CHO	Protein
BJ_E2	BJ	547.3124517	27	48	11	0	0	0	C27H48O11	CHO	Protein
BJ_E2	BJ	547.2947078	27	48	9	0	1	0	C27H48O9S	CHOS	Protein
BJ_E2	BJ	531.2996542	27	48	8	0	1	0	C27H48O8S	CHOS	Lipid
BJ_E2	BJ	515.3224996	27	48	9	0	0	0	C27H48O9	CHO	Protein
BJ_E2	BJ	499.3277623	27	48	8	0	0	0	C27H48O8	CHO	Lipid
BJ_E2	BJ	439.1643708	18	32	10	0	1	0	C18H32O10S	CHOS	AminoSugar
BJ_E2	BJ	435.1806615	18	32	8	2	1	0	C18H32O8N2S	CHONS	Protein
BJ_E2	BJ	423.1871174	18	32	11	0	0	0	C18H32O11	CHO	AminoSugar
BJ_E2	BJ	423.1693855	18	32	9	0	1	0	C18H32O9S	CHOS	Protein
BJ_E2	BJ	407.1922211	18	32	10	0	0	0	C18H32O10	CHO	AminoSugar
BJ_E2	BJ	407.1744532	18	32	8	0	1	0	C18H32O8S	CHOS	Protein
BJ_E2	BJ	391.197367	18	32	9	0	0	0	C18H32O9	CHO	Protein
BJ_E2	BJ	391.1796021	18	32	7	0	1	0	C18H32O7S	CHOS	Protein
BJ_E2	BJ	387.2136376	18	32	7	2	0	0	C18H32O7N2	CHON	Protein
BJ_E2	BJ	375.2023703	18	32	8	0	0	0	C18H32O8	CHO	Protein
BJ_E2	BJ	375.1846104	18	32	6	0	1	0	C18H32O6S	CHOS	Protein
BJ_E2	BJ	359.2075561	18	32	7	0	0	0	C18H32O7	CHO	Protein
BJ_E2	BJ	343.2126876	18	32	6	0	0	0	C18H32O6	CHO	Protein
BJ_E2	BJ	327.2177539	18	32	5	0	0	0	C18H32O5	CHO	Lipid
BJ_E2	BJ	311.2227602	18	32	4	0	0	0	C18H32O4	CHO	Lipid
BJ_E2	BJ	267.036623	9	16	5	0	2	0	C9H16O5S2	CHOS	AminoSugar
BJ_E2	BJ	251.041677	9	16	4	0	2	0	C9H16O4S2	CHOS	Protein
BJ_E2	BJ	235.0645277	9	16	5	0	1	0	C9H16O5S	CHOS	AminoSugar
BJ_E2	BJ	219.0873702	9	16	6	0	0	0	C9H16O6	CHO	AminoSugar
BJ_E2	BJ	219.0696493	9	16	4	0	1	0	C9H16O4S	CHOS	Protein
BJ_E2	BJ	203.0924798	9	16	5	0	0	0	C9H16O5	CHO	AminoSugar
BJ_E2	BJ	187.0975755	9	16	4	0	0	0	C9H16O4	CHO	Protein
BJ_E2	BJ	171.1026984	9	16	3	0	0	0	C9H16O3	CHO	Protein
BJ_E2	BJ	502.2771595	23	41	9	3	0	0	C23H41O9N3	CHON	Protein
BJ_E2	BJ	486.2821641	23	41	8	3	0	0	C23H41O8N3	CHON	Protein
BJ_E2	BJ	474.2708749	23	41	9	1	0	0	C23H41O9N	CHON	Protein
BJ_E2	BJ	474.2530869	23	41	7	1	1	0	C23H41O7NS	CHONS	Protein
BJ_E2	BJ	458.2759475	23	41	8	1	0	0	C23H41O8N	CHON	Protein
BJ_E2	BJ	442.2810568	23	41	7	1	0	0	C23H41O7N	CHON	Protein
BJ_E2	BJ	426.286075	23	41	6	1	0	0	C23H41O6N	CHON	Lipid
BJ_E2	BJ	669.4402676	37	66	8	0	1	0	C37H66O8S	CHOS	Lipid
BJ_E2	BJ	625.30797	28	50	15	0	0	0	C28H50O15	CHO	Protein
BJ_E2	BJ	561.327892	28	50	11	0	0	0	C28H50O11	CHO	Protein
BJ_E2	BJ	545.3331	28	50	10	0	0	0	C28H50O10	CHO	Protein
BJ_E2	BJ	529.3382659	28	50	9	0	0	0	C28H50O9	CHO	Protein
BJ_E2	BJ	513.3433209	28	50	8	0	0	0	C28H50O8	CHO	Lipid
BJ_E2	BJ	394.1112202	14	25	6	3	2	0	C14H25O6N3S2	CHONS	Protein
BJ_E2	BJ	350.1279491	14	25	7	1	1	0	C14H25O7NS	CHONS	Protein
BJ_E2	BJ	346.161982	14	25	7	3	0	0	C14H25O7N3	CHON	Protein
BJ_E2	BJ	334.1507513	14	25	8	1	0	0	C14H25O8N	CHON	AminoSugar
BJ_E2	BJ	334.1329973	14	25	6	1	1	0	C14H25O6NS	CHONS	Protein
BJ_E2	BJ	330.1670977	14	25	6	3	0	0	C14H25O6N3	CHON	Protein
BJ_E2	BJ	318.1558604	14	25	7	1	0	0	C14H25O7N	CHON	Protein
BJ_E2	BJ	318.1380115	14	25	5	1	1	0	C14H25O5NS	CHONS	Protein
BJ_E2	BJ	314.1721414	14	25	5	3	0	0	C14H25O5N3	CHON	Protein
BJ_E2	BJ	302.1608616	14	25	6	1	0	0	C14H25O6N	CHON	Protein
BJ_E2	BJ	302.1430657	14	25	4	1	1	0	C14H25O4NS	CHONS	Lipid
BJ_E2	BJ	286.165948	14	25	5	1	0	0	C14H25O5N	CHON	Protein
BJ_E2	BJ	453.1799098	19	34	10	0	1	0	C19H34O10S	CHOS	Protein
BJ_E2	BJ	437.2027961	19	34	11	0	0	0	C19H34O11	CHO	AminoSugar
BJ_E2	BJ	421.2079204	19	34	10	0	0	0	C19H34O10	CHO	Protein
BJ_E2	BJ	417.2243652	19	34	8	2	0	0	C19H34O8N2	CHON	Protein
BJ_E2	BJ	405.2130617	19	34	9	0	0	0	C19H34O9	CHO	Protein
BJ_E2	BJ	401.2293328	19	34	7	2	0	0	C19H34O7N2	CHON	Protein
BJ_E2	BJ	389.2181593	19	34	8	0	0	0	C19H34O8	CHO	Protein
BJ_E2	BJ	373.2231933	19	34	7	0	0	0	C19H34O7	CHO	Protein
BJ_E2	BJ	357.2282208	19	34	6	0	0	0	C19H34O6	CHO	Protein
BJ_E2	BJ	341.2334	19	34	5	0	0	0	C19H34O5	CHO	Lipid
BJ_E2	BJ	585.2318229	24	43	14	0	0	1	C24H43O14P	CHOP	AminoSugar
BJ_E2	BJ	488.2865655	24	43	9	1	0	0	C24H43O9N	CHON	Protein
BJ_E2	BJ	472.2915521	24	43	8	1	0	0	C24H43O8N	CHON	Protein
BJ_E2	BJ	456.2967523	24	43	7	1	0	0	C24H43O7N	CHON	Lipid
BJ_E2	BJ	440.3019302	24	43	6	1	0	0	C24H43O6N	CHON	Lipid
BJ_E2	BJ	747.3044118	29	52	20	2	0	0	C29H52O20N2	CHON	AminoSugar
BJ_E2	BJ	575.343682	29	52	11	0	0	0	C29H52O11	CHO	Protein
BJ_E2	BJ	571.3597625	29	52	9	2	0	0	C29H52O9N2	CHON	Protein
BJ_E2	BJ	559.3486307	29	52	10	0	0	0	C29H52O10	CHO	Protein
BJ_E2	BJ	543.3538453	29	52	9	0	0	0	C29H52O9	CHO	Protein
BJ_E2	BJ	527.3591187	29	52	8	0	0	0	C29H52O8	CHO	Lipid
BJ_E2	BJ	653.3387379	30	54	15	0	0	0	C30H54O15	CHO	Protein
BJ_E2	BJ	637.3440514	30	54	14	0	0	0	C30H54O14	CHO	Protein
BJ_E2	BJ	589.3594317	30	54	11	0	0	0	C30H54O11	CHO	Protein
BJ_E2	BJ	573.3643342	30	54	10	0	0	0	C30H54O10	CHO	Protein
BJ_E2	BJ	557.3694594	30	54	9	0	0	0	C30H54O9	CHO	Protein
BJ_E2	BJ	518.2790661	25	45	8	1	1	0	C25H45O8NS	CHONS	Protein
BJ_E2	BJ	502.3021754	25	45	9	1	0	0	C25H45O9N	CHON	Protein
BJ_E2	BJ	486.307199	25	45	8	1	0	0	C25H45O8N	CHON	Protein
BJ_E2	BJ	470.3123782	25	45	7	1	0	0	C25H45O7N	CHON	Lipid
BJ_E2	BJ	451.2183264	20	36	11	0	0	0	C20H36O11	CHO	AminoSugar
BJ_E2	BJ	447.2347436	20	36	9	2	0	0	C20H36O9N2	CHON	Protein
BJ_E2	BJ	431.2399598	20	36	8	2	0	0	C20H36O8N2	CHON	Protein
BJ_E2	BJ	419.2288232	20	36	9	0	0	0	C20H36O9	CHO	Protein
BJ_E2	BJ	415.244959	20	36	7	2	0	0	C20H36O7N2	CHON	Protein
BJ_E2	BJ	403.2337302	20	36	8	0	0	0	C20H36O8	CHO	Protein
BJ_E2	BJ	387.2387815	20	36	7	0	0	0	C20H36O7	CHO	Protein
BJ_E2	BJ	371.2438942	20	36	6	0	0	0	C20H36O6	CHO	Protein
BJ_E2	BJ	355.2489584	20	36	5	0	0	0	C20H36O5	CHO	Lipid
BJ_E2	BJ	339.2541393	20	36	4	0	0	0	C20H36O4	CHO	Lipid
BJ_E2	BJ	424.1217496	15	27	7	3	2	0	C15H27O7N3S2	CHONS	Protein
BJ_E2	BJ	376.1547039	15	27	6	3	1	0	C15H27O6N3S	CHONS	Protein
BJ_E2	BJ	364.1436244	15	27	7	1	1	0	C15H27O7NS	CHONS	Protein
BJ_E2	BJ	360.1776038	15	27	7	3	0	0	C15H27O7N3	CHON	Protein
BJ_E2	BJ	348.1663956	15	27	8	1	0	0	C15H27O8N	CHON	Protein
BJ_E2	BJ	348.1486366	15	27	6	1	1	0	C15H27O6NS	CHONS	Protein
BJ_E2	BJ	344.1827405	15	27	6	3	0	0	C15H27O6N3	CHON	Protein
BJ_E2	BJ	332.1714475	15	27	7	1	0	0	C15H27O7N	CHON	Protein
BJ_E2	BJ	332.1536515	15	27	5	1	1	0	C15H27O5NS	CHONS	Protein
BJ_E2	BJ	328.1877899	15	27	5	3	0	0	C15H27O5N3	CHON	Protein
BJ_E2	BJ	316.1765914	15	27	6	1	0	0	C15H27O6N	CHON	Protein
BJ_E2	BJ	316.1587824	15	27	4	1	1	0	C15H27O4NS	CHONS	Lipid
BJ_E2	BJ	300.1816274	15	27	5	1	0	0	C15H27O5N	CHON	Protein
BJ_E2	BJ	300.1460124	15	27	1	1	2	0	C15H27ONS2	CHONS	Lipid
BJ_E2	BJ	265.0750793	10	18	6	0	1	0	C10H18O6S	CHOS	AminoSugar
BJ_E2	BJ	249.0801871	10	18	5	0	1	0	C10H18O5S	CHOS	Protein
BJ_E2	BJ	233.1030577	10	18	6	0	0	0	C10H18O6	CHO	AminoSugar
BJ_E2	BJ	233.0852747	10	18	4	0	1	0	C10H18O4S	CHOS	Protein
BJ_E2	BJ	229.1193326	10	18	4	2	0	0	C10H18O4N2	CHON	Protein
BJ_E2	BJ	217.1081321	10	18	5	0	0	0	C10H18O5	CHO	Protein
BJ_E2	BJ	201.1132265	10	18	4	0	0	0	C10H18O4	CHO	Protein
BJ_E2	BJ	185.1183181	10	18	3	0	0	0	C10H18O3	CHO	Protein
BJ_E2	BJ	647.3403863	31	56	8	2	2	0	C31H56O8N2S2	CHONS	Lipid
BJ_E2	BJ	587.3798814	31	56	10	0	0	0	C31H56O10	CHO	Protein
BJ_E2	BJ	516.3179234	26	47	9	1	0	0	C26H47O9N	CHON	Protein
BJ_E2	BJ	500.3228383	26	47	8	1	0	0	C26H47O8N	CHON	Protein
BJ_E2	BJ	484.3278936	26	47	7	1	0	0	C26H47O7N	CHON	Lipid
BJ_E2	BJ	481.2113433	21	38	10	0	1	0	C21H38O10S	CHOS	Protein
BJ_E2	BJ	465.2164123	21	38	9	0	1	0	C21H38O9S	CHOS	Protein
BJ_E2	BJ	449.239299	21	38	10	0	0	0	C21H38O10	CHO	Protein
BJ_E2	BJ	433.2443196	21	38	9	0	0	0	C21H38O9	CHO	Protein
BJ_E2	BJ	417.2495301	21	38	8	0	0	0	C21H38O8	CHO	Protein
BJ_E2	BJ	401.2544917	21	38	7	0	0	0	C21H38O7	CHO	Protein
BJ_E2	BJ	385.2595787	21	38	6	0	0	0	C21H38O6	CHO	Lipid
BJ_E2	BJ	726.3295565	32	58	13	1	1	1	C32H58O13NSP	CHONSP	Protein
BJ_E2	BJ	694.3572838	32	58	13	1	0	1	C32H58O13NP	CHONP	Protein
